template_id,coadd_objects_id,r11,r22,template_type,median_z,mean_z,minchi2,mode_z,z_sigma68,z_sigma,kl_post_prior,z_mc
36,3009461530,-0.2059452389573918,-1.814890394060785,4.0,0.48441139665592936,0.7271029741976853,1.8407029427708608,0.4,0.4062177551674344,0.5078971919093062,0.5878113826573705,1.1244842799973103
36,3009461531,0.8196198127143478,0.8492585864589014,4.0,0.3638359734321837,0.37844109567319995,0.7169971684124903,0.36000000000000004,0.0333323150023031,0.04124016357265672,1.9449532562941083,0.35794790959956735
10,3009461532,0.0322439816181852,0.26908177439456393,1.1111111111111112,0.8701441762814398,0.8737144980810412,5.46777295258471,0.88,0.018812921789444603,0.018680556605984815,2.824095392709623,0.8759896800428779
9,3009461533,-0.39794187401566633,0.46036369530282617,1.0,0.4537403063859412,0.45964422317020587,8.09639580734978,0.48000000000000004,0.08487051941856688,0.14078725557880117,1.451270736185199,0.40681531547448274
22,3009461534,0.688401359673832,0.6280185836323032,2.4444444444444446,0.012865385012844786,0.017998700770081692,0.7013020330523432,0.02,0.0062296403016854065,0.007084173464420339,0.7589908163097177,0.02695584858994949
16,3009461535,-0.8727094696184274,-2.9633447089695943,1.7777777777777777,0.4783999678151457,0.5132756103523407,0.7079163748650785,0.49,0.13916393502746344,0.2604276794871351,0.9401014127451766,0.2755002983259238
0,3009461536,0.46601609150698775,0.7023500519616338,0.0,0.5031699446382089,0.5082262215854002,10.692187160810136,0.51,0.009681546573348965,0.009150116309410632,3.054511478338217,0.5140124207327371
18,3009461537,-0.4525351365946794,1.4656773635432083,2.0,1.0886785718148668,1.0829294648146635,0.11817497006452982,1.1300000000000001,0.3387935093942209,0.371209732860335,0.1876597441522335,0.8622458859073393
0,3009461538,1.0946220052231597,3.6119818041303597,0.0,1.0534142594817286,1.079847381290647,2.171448978567412,1.04,0.11864918473469349,0.11723775853965576,1.2122816999367432,1.1578781964393612
46,3009461539,0.05400049357717762,-1.2289899022285875,5.0,1.5867229100654552,0.911130080475565,80.26406982659341,0.04,0.8124850823416996,0.8281501869129236,3.9772239590673117,1.654599765503358
10,3009461540,0.5701640462813968,0.5426103426767976,1.1111111111111112,0.41966758962662365,0.4209653506272186,0.0745973099328694,0.45,0.089820904540209,0.07604098379568462,0.9307415957191697,0.44542049890519486
41,3009461541,0.40895721876471697,-0.2184076210970654,4.5,1.9475179872204822,1.8678272893622343,2.2444398700781676,1.95,0.08868276048280777,0.4134643961091334,4.016454473888267,1.9205302276761365
4,3009461542,0.425722776514429,0.05769771318399029,0.4444444444444444,0.8205139173916483,0.825790663138225,4.9275419781661185,0.8300000000000001,0.016741134463659213,0.01654932807539637,6.665154497603044,0.8118173884311939
0,3009461543,0.6565507848834667,0.5066658769028919,0.0,0.1667549330252856,0.21282713644895485,14.375483800835354,0.17,0.011091744859164282,0.11910748125162736,2.304424922432433,0.16578749300063655
14,3009461544,1.5522747115841837,0.9433568556018328,1.5555555555555556,0.749768524006358,0.76060938932854,0.5821398114380258,0.74,0.09951981581280323,0.11029992868166157,0.9202772221353392,0.6520429518827161
1,3009461545,0.8208768971235139,-0.22208620868507667,0.1111111111111111,1.1142893675639263,1.126358510921658,0.37402176733075976,1.12,0.09561191377854827,0.103724244947781,1.4352439254448592,1.0134816301631635
0,3009461546,-0.816744216411263,-1.9684919160871532,0.0,1.0930999868998783,1.151715636904817,6.091164540123657,1.02,0.1836607022772101,0.1848493667441015,0.9426281400064116,1.0655666051682786
0,3009461547,-0.8553878049186583,3.7424525897249876,0.0,1.7326234021182463,1.7404108787181303,85.88655856400737,1.73,0.030895717167025438,0.030400667901367286,4.32782901960704,1.7013954531754396
6,3009461548,0.7105779954656527,0.7607796626256424,0.6666666666666666,0.16304446281362747,0.17247033616858598,0.9818950117241911,0.16,0.03990520175074411,0.04830817196736623,1.8642791757746346,0.1698603071536155
22,3009461549,0.37157760171917725,0.41881620034880523,2.4444444444444446,0.49580339808111845,0.4697585468967672,0.35140611129008903,0.55,0.13263215181238794,0.12151216342850812,0.9596715128490406,0.5779945161788859
0,3009461550,0.6093786764011538,-1.5375470847957609,0.0,1.4948232586270855,1.4988226011536134,1.6655380953234271,1.5,0.023021311174202364,0.02261471026624494,7.346356085569066,1.47500532028006
22,3009461551,0.585407520436891,0.43552004439218955,2.4444444444444446,0.012112486482788036,0.018127778250404587,0.5881304946087766,0.01,0.007419073311695308,0.008440568755617339,0.6845134926855171,0.02452326392806713
1,3009461552,0.7074100127673801,0.8183255799861476,0.1111111111111111,0.5629153012952737,0.5688458282594369,13.502893486366702,0.59,0.04829957579796956,0.04505289485974075,1.520218475195642,0.6058807291740581
44,3009461553,1.523912897201071,1.0490403261635028,4.8,1.0252305077324886,1.0256743671353479,0.0076692990318179,1.05,0.24362907355506747,0.31341081963346024,0.3421387604754738,1.120757713908734
44,3009461554,0.45620605977422857,0.21533384381505447,4.8,0.15643162999821641,0.1562730842789232,0.10499374734536104,0.16,0.012048177749483815,0.04330567009661883,2.3433838319204314,0.16120750535734002
10,3009461555,-0.267622441043293,-1.3419555150821205,1.1111111111111112,0.4509210688970882,0.44603865500814577,0.6719747212423499,0.52,0.0833755854365748,0.0758597592541233,1.296415860833327,0.555259384843253
3,3009461556,0.7004266274759585,0.6103267886944781,0.3333333333333333,1.8417926600108596,1.8224577425305706,7.596179199669109,2.05,0.2700093013335483,0.2577172126775945,2.3735303618353876,1.993460228307708
46,3009461557,-0.11272112436194748,-0.710478475053939,5.0,1.9836000215523808,1.9552842378132638,56.55009286555026,1.82,0.35995343243448497,0.5230829411032621,1.6210807581513218,1.7358605428873852
15,3009461558,0.25239973111614855,-0.7065873339007697,1.6666666666666665,0.9752460065924335,1.0030156582344039,0.7552286876774019,1.03,0.17297041920220935,0.22541012157688103,0.5907487553108257,0.9075120502886387
46,3009461559,3.1086930230578402,2.3105867476407345,5.0,1.2393432754589813,1.2392457831719215,2.5638929715761947,1.24,0.5069940965803871,0.5272410943323843,0.18553341640707688,0.14264460995986167
4,3009461560,0.3275208235670783,0.2061542363955851,0.4444444444444444,0.8126876529982724,0.8178322668608682,5.6753180753366905,0.8300000000000001,0.0246996690451321,0.02333168878438932,2.8370202330402146,0.81168075411466
4,3009461562,0.24933767684194602,0.5832657081736216,0.4444444444444444,0.7661019232114569,0.7709250674344277,0.7527884547143913,0.77,0.01391700644114846,0.014547355644737836,3.918435222684271,0.812732185408606
12,3009461563,-0.28228771191650853,-0.2644287941235182,1.3333333333333333,0.928147757781626,0.9327085419637049,0.0788666730783234,0.93,0.06639393111559727,0.06468164669077452,1.5540762701816573,0.8928229992056628
9,3009461564,1.2799821525058208,-1.1328213463594916,1.0,0.6157627941019147,0.6258296376502518,1.581210398989242,0.66,0.15276334048032925,0.16650014281951572,0.6771845290012042,0.46500928481944726
29,3009461565,0.033364903853550995,-0.8181977209432896,3.2222222222222223,0.6832813307286655,0.6862628145289394,2.6599539233357063,0.6900000000000001,0.014195694964301897,0.014618453989732575,3.014703799916555,0.6806431734256471
2,3009461566,0.07743287074394728,0.3876924077239413,0.2222222222222222,0.9578870100950528,0.963838623673333,92.80012075282502,0.9600000000000001,0.019443440799223943,0.028529029791041847,8.606033718636601,0.9614230376963299
46,3009461567,1.2731139176642738,0.18187487269326566,5.0,0.2808204333059162,1.2148699960171878,3.2967637380126007,0.28,1.3388389379064467,1.2237993946448515,2.139310894643354,0.23912699966800233
35,3009461568,-0.7386965405119225,-0.8089999838699103,3.888888888888889,1.0711756799900827,1.0705429136815774,0.014146062274448923,1.06,0.06998208255541488,0.15241669362541452,1.6508490146950336,1.0709521634597614
16,3009461569,0.27836171302509016,0.5645061700686193,1.7777777777777777,0.49767325524620987,0.42606660765622567,0.08939548556918453,0.55,0.1334123014348593,0.1264682566932662,1.9596511413829327,0.29509990956924376
36,3009461570,0.4733665886806182,1.0157675599424643,4.0,0.9189794628093806,0.9390707000776308,7.450814951731104,0.9400000000000001,0.09673264313478969,0.14100795211730038,1.1000761930090777,1.069958518133765
2,3009461571,0.554334036263781,0.17754731531944568,0.2222222222222222,0.9219600979695941,0.9020175975645198,43.24890736906491,0.9400000000000001,0.055284682205160585,0.04929379486151294,4.73979412729353,0.9372805615994306
32,3009461572,-0.2252968133143428,0.48762605137055715,3.5555555555555554,1.2989288137464476,1.3443804620952657,0.044817743014391453,1.28,0.10831691088997952,0.10813473165301954,2.2467052440344464,1.535818333858193
10,3009461573,0.73503352371668,0.8585637510257708,1.1111111111111112,0.7859928318339408,0.7906629942486987,6.09084115497626,0.79,0.02196761010638848,0.022413140872194114,2.615435950940186,0.7711461654352029
20,3009461574,0.9111080885127645,0.5416866076895177,2.2222222222222223,0.402096308105315,0.4088282483672432,1.7024971921134693,0.42000000000000004,0.09509731987105827,0.09531982525874896,1.2762671996512605,0.5334756211389653
5,3009461575,0.8176761815125457,0.619529948289968,0.5555555555555556,0.5160317305941539,0.5192955080676852,0.8188552373339917,0.52,0.05418327419221991,0.05067901353427698,1.3407475681679162,0.5189569237870225
0,3009461576,0.5977837192373859,0.6790475325983233,0.0,0.5132277340422823,0.5190287533219649,5.279173831106164,0.52,0.011876134473639555,0.01229111467815838,3.228480251507965,0.5139371725971122
2,3009461577,0.2552436058199655,0.2298533761455078,0.2222222222222222,0.821991831709686,0.8278630251755704,15.19874619374059,0.8300000000000001,0.01781596552666287,0.019456561786451408,4.0130689677457845,0.8392359928348772
0,3009461578,1.1087222893233097,-0.5438113501775581,0.0,1.5973365462312543,1.5303736364079064,13.452224565438826,1.6400000000000001,0.1960215443831309,0.19807859123898455,1.7565499246227887,1.6589285074178792
43,3009461579,0.41953974200457117,0.6950588004314459,4.7,0.9716188825826793,0.9904961966454294,3.2478565890414757E-4,1.04,0.16520830834346262,0.2112740902708776,0.7847555335080663,1.119633599542387
13,3009461580,-0.35658559379430077,1.1182583472169354,1.4444444444444444,0.6068630973891701,0.6125287486461277,1.2232019688435685,0.61,0.019818504030018558,0.019829395368411478,2.3922265784902748,0.6107398544255886
36,3009461581,-8.163663521791465,0.9926909749165151,4.0,0.8217743388757671,0.8429655286696233,6.511792390805681,0.7000000000000001,0.1392596729846723,0.2032907368896639,0.721656678149724,0.6352239092340447
14,3009461582,-1.8326075045288939,0.2376433244435162,1.5555555555555556,0.4258415528095495,0.47044873532587866,0.4446568297055933,0.42000000000000004,0.1046476052537463,0.3669476954379142,1.4844674564679474,0.40024038066573386
1,3009461584,4.3648702445458625,-0.5541430542544509,0.1111111111111111,0.693230175840698,0.7199478666180266,8.566422317250073,0.7000000000000001,0.12813753692691549,0.13532968377873372,0.943877558840383,0.9119379495018779
16,3009461585,1.231360068328695,0.12843094862702437,1.7777777777777777,0.4045465283777842,0.40754828006501054,0.6110167327744875,0.42000000000000004,0.09560701049491088,0.08890203049723766,1.2156359404741306,0.49693834031147416
7,3009461586,3.4886735048470174,0.2940752928897023,0.7777777777777777,0.9182764948664867,0.9220407586661742,0.24818906359132598,0.93,0.03210828626868134,0.03385468949428795,2.246322947869606,0.8819010535398535
0,3009461587,0.5103802717081197,0.41230250914966665,0.0,2.133956881163733,1.4689697739674603,34.38696728213654,1.47,0.5705994286057521,0.003239366403207844,10.448722272670986,1.4653360397527362
8,3009461588,0.003002518063330295,-0.7253864024443252,0.8888888888888888,0.17771484335559504,0.196392344431549,0.05456911431281242,0.16,0.0763918562125884,0.0806312214505983,0.8864636073956941,0.13327035095853362
22,3009461589,4.217540001135295,4.973686755876769,2.4444444444444446,0.40515293999494134,0.40649069036191404,3.0558377198385642,0.41000000000000003,0.05733478753555271,0.06600620333569096,1.566063794041289,0.38253849510317284
9,3009461591,-0.21058445611620416,-0.37286570071679775,1.0,0.6476220516578055,0.6463094509088733,0.052719925385986244,0.6900000000000001,0.07564298462806296,0.07217944386977299,1.2870678860902947,0.6974003711330834
46,3009461592,-18.527989064017305,14.374970481350369,5.0,1.0686745933842523,1.1193943125874977,0.25158585909946396,1.03,0.32909420994881483,0.34486194695147804,0.38428661965170136,1.0570858756869128
38,3009461593,0.6093842670619971,2.0004013023016745,4.2,0.4862660234231326,0.5479662624828733,0.07730186041533216,0.48000000000000004,0.2016046310485689,0.2833224993725034,0.5632749016985984,0.15373589814568633
15,3009461594,0.4509363531067626,0.5711753567338776,1.6666666666666665,0.056199734960949134,0.0690971546927589,0.14349040182423778,0.05,0.027218853276913913,0.033252388165073754,2.204616286984017,0.07510114910852338
7,3009461595,-2.82953681665255,4.23836383092114,0.7777777777777777,0.7952504998896309,0.8378125514366891,2.0717262538424563,0.73,0.21325432151530554,0.23546516479432392,0.35456465990664743,0.8417744049395376
43,3009461596,2.077850452144071,-0.2561816153345317,4.7,1.7740912609942925,1.7471919011460375,0.3401623900699633,1.7,0.14643430350647957,0.4115403420270091,3.4006752001728664,1.8499808918259948
12,3009461597,0.25486519329485197,-0.5575238012968026,1.3333333333333333,0.39169294852487263,0.39155337516309885,0.09814727987031802,0.43,0.05991042725024223,0.059143362917811686,1.0409531396264728,0.42573588069695345
0,3009461598,0.1590477959125456,-0.3160463480343007,0.0,1.0287535294225698,1.1528982277322313,29.188417675035907,0.9500000000000001,0.28477158837308914,0.25628037136175297,1.3333236107110806,1.10253346986856
40,3009461599,-0.09926802354343518,0.4308392582880023,4.4,0.3841894768956605,0.44070558275026606,4.285947659122655,0.41000000000000003,0.05555480355485745,0.3878908175920148,1.7827097087550283,0.37292275620672055
26,3009461600,0.6458976451134163,0.9166519851726492,2.888888888888889,0.48665854563067845,0.45488572229590846,0.003507207742813989,0.53,0.12649320991477803,0.1167481279888714,1.094493853296241,0.5557076648833942
0,3009461601,-0.15167909958070935,-1.2652144652154953,0.0,0.7946549686784034,0.8076933080653539,6.389725446298144,0.77,0.08506765811015676,0.08306964017619037,1.2210064257416082,0.8442747801562428
42,3009461602,0.34297774463762226,0.39226216816819587,4.6,0.00878377226239636,0.014516742026669577,0.8476792447836488,0.01,0.005328131526187796,0.007622465638126508,0.7370727118618481,0.01350615673758003
0,3009461603,0.9443453308110333,0.37553452900187173,0.0,1.090759132442623,1.1008225440710233,5.621541151846941,1.08,0.06576176755404695,0.06138672901499566,1.9797530752263275,1.0619644945077993
10,3009461604,0.3967790606599578,0.8327256445735377,1.1111111111111112,0.21380245476337417,0.26240632919198076,0.20084269289145595,0.18000000000000002,0.14495692836016533,0.12113850913429157,0.97225448446576,0.18009487904195565
19,3009461605,0.3173548220224441,0.5738908283421184,2.111111111111111,0.047410177198413596,0.0679171173602483,0.17162342606206948,0.05,0.017099067413085936,0.05378970994020085,1.0552292433386732,0.05286456739842635
5,3009461606,0.2644624728517456,-0.07889507634209099,0.5555555555555556,0.3386023683194311,0.35963326112222865,0.05597037809639005,0.34,0.08041816231317786,0.07543764525688497,1.3007341389218905,0.3278105375766005
45,3009461607,-0.7436480963480957,0.24903092995380016,4.9,0.5401145428453822,0.5007570325936175,1.8317690576829477,0.5700000000000001,0.18976320973590888,0.2659329148469783,0.9115705820836346,0.2787355102752673
15,3009461608,-0.16229775993675255,0.9853063193264434,1.6666666666666665,0.7180058705155696,0.7309347737502553,26.035083972368056,0.7000000000000001,0.05303743787619869,0.054800417681132474,1.5588601186509732,0.7844470432128602
21,3009461609,-0.12380457801688637,-0.6226999880169167,2.3333333333333335,0.7830844668256848,0.8021810105242033,0.12038301603297441,0.76,0.25883703931663204,0.2844022853586651,0.21182123617462018,0.7885599778268269
46,3009461610,0.7528981336836986,1.1220212500649875,5.0,0.11991241731442569,0.6654804963659493,20.661357280032462,0.09999999999999999,0.5645977405403333,0.5601420951838959,3.8949391504748068,0.11347390246905262
27,3009461611,0.40908468781334084,-1.569327400229018,3.0,1.3493769923257375,1.3597425045167635,0.3658243077554175,1.3,0.1402977805554737,0.20142705317458745,1.2186064263003173,1.3197704834245427
0,3009461612,1.0451087182928351,0.010323378068620437,0.0,0.7904746599224703,0.798772524550437,1.1883324009752414,0.79,0.027924879590026985,0.02940166226949914,2.2149588119679637,0.8002299062351667
38,3009461613,1.3443550441339875,-1.4447220175907425,4.2,0.529182366472042,0.7755402536969096,0.40646156382186405,0.4,0.4415660661499039,0.5496378132052528,0.3201792620144823,1.1813067021680559
46,3009461614,-1.8366836058768854,0.5688613638547835,5.0,1.923037722341663,1.5438716437579367,0.0018716775784923811,0.16,1.159292497550361,0.9996927581181816,1.7730727534456006,1.700928626053642
10,3009461615,0.8592990254818106,0.8158170544367787,1.1111111111111112,0.7910762968521488,0.796369930205487,4.7581495356553205,0.8,0.018050303901526565,0.01841332921474009,2.9850915533191027,0.8016292050274361
46,3009461616,0.10034494997689034,-0.2714112907417715,5.0,2.0415656329136036,1.9967324739928465,0.4375980409664635,1.84,0.4194058820126595,0.6290390128531375,2.3842987645332183,0.127926121186192
31,3009461617,1.2248734582269563,0.27430505012596207,3.4444444444444446,0.27533881091336915,0.3040528814026564,0.009881854054015093,0.27,0.11918000018346159,0.1265039562682363,0.4279517416813662,0.6703619512651627
9,3009461618,-1.9146706744628872,0.8118954602425218,1.0,0.6130731234213453,0.6147965488661175,11.811902067627415,0.67,0.1324570312078832,0.1466190956576999,0.9193689028740754,0.5884648255250201
46,3009461619,-0.061360864206123564,-2.711437920430151,5.0,0.5674671889549004,1.0290619646856243,15.285743107344544,0.55,1.1599354139811893,1.0464523438625262,1.3737786486179897,0.5641136379730194
5,3009461620,0.26828510704082,0.330308265678482,0.5555555555555556,0.3581330298242,0.3991783489186823,0.6577023033260048,0.33,0.11434980107297757,0.10204903168043304,1.0751532022714125,0.27683343101333935
46,3009461621,0.9528272892133621,0.3866097881704437,5.0,0.15501967945194475,0.2027296472964349,7.869208158955189,0.16,0.003989114622092546,0.2975314617277037,4.271554813913478,0.1605771822394006
46,3009461622,-0.23963194662695134,1.2254989082062933,5.0,0.6876942434064272,1.0697989834510415,2.179891311125658,0.66,0.8519378613584827,0.7681073719559381,0.5082106385154546,0.4460046435718661
29,3009461623,-2.1094274491721987,0.7419249484137926,3.2222222222222223,0.700023914723827,0.7082519044954322,0.14994718589105105,0.7000000000000001,0.04055904620629053,0.04978357751866808,1.68582526541114,0.7509375767819719
38,3009461624,1.7758806848043915,-0.7523115217633596,4.2,1.8893835031053594,1.8627784379066017,0.5216213815884885,1.71,0.29639353501194654,0.48598877103548405,1.6540580018277402,2.1167529751925507
19,3009461625,-0.399687351131895,2.1786469543970264,2.111111111111111,0.39567259442424313,0.5323353001625638,8.297925340263987,0.41000000000000003,0.06486722213893906,0.643141503823065,1.901802898851563,0.3904389692221594
44,3009461627,1.7595076337428384,-1.660610056504915,4.8,0.31367301914299367,0.8131879513746405,0.6906710450945184,0.28,1.07954142745977,0.983376762309237,1.3977499023704012,0.09806983975521928
46,3009461628,0.07503749457668561,-0.03260487125532341,5.0,0.5573704065577395,0.5948712214236432,7.389282869052408,0.55,0.039113233647168955,0.33930359240490854,2.0370844657507163,0.26908815825000487
46,3009461629,0.1914953306111836,-0.06371271411533819,5.0,1.6296686826633047,1.633517448066437,56.77988576963776,1.6400000000000001,0.049502145769810824,0.16530765785758045,2.687775825600125,1.6071769413964143
21,3009461630,2.162199417917304,-0.8550186454967613,2.3333333333333335,0.5611587146188817,0.5811356117822227,0.49305696357322404,0.59,0.1698976274999624,0.28381483271884766,0.6796157650709956,0.4934844026892487
37,3009461631,0.1482173963293032,-0.09915914467210074,4.1,0.4015651860536156,0.4096420089109275,27.416526360812895,0.4,0.024495454339716893,0.029579028068979888,2.613107822222866,0.4095311574039058
10,3009461632,0.5978443088245078,0.7931589981060433,1.1111111111111112,0.5143903569064083,0.5103624514095029,0.09839128651219653,0.55,0.05862027981209619,0.05990417202894979,1.362684356788944,0.570370272628335
11,3009461633,-0.07050969848055866,0.01023927876094774,1.2222222222222223,0.7513641454170732,0.7856129304681603,0.35098826380841786,0.73,0.20890812847395884,0.24608819237247107,0.42216436061102935,0.7956783362751769
46,3009461634,-1.611354609918849,0.26313521698021863,5.0,2.1129688279615166,2.0688615871358293,16.607067949650457,2.07,0.2423944250643889,0.4413099652196079,2.6604667037887424,2.229711488662798
45,3009461635,1.060035762230013,-0.9180348375986923,4.9,0.6548244274384869,0.7157842922892721,2.137952537072181,0.68,0.16750755435570824,0.38125680016018787,0.9222587398419619,0.9790653150396873
9,3009461636,4.3759947740877925,-1.6634267907209992,1.0,0.5127990766389732,0.5482995106234638,11.44235822892962,0.5,0.1316258938424829,0.2529371995864306,1.0253793092286865,0.5421077232241709
39,3009461637,0.2801676849511013,-0.247224088084258,4.3,0.19642409251746434,0.2004073822383447,0.003153694591674139,0.21000000000000002,0.031651956515652266,0.06281815823739911,1.5784288658013992,0.18407488717112933
21,3009461639,-0.49649139440538503,2.2610138272011913,2.3333333333333335,0.6807706729366091,0.6783411077871941,0.42123923333440416,0.7100000000000001,0.10933477190324725,0.14278823864857446,0.7592903341442473,0.803744241346256
19,3009461640,1.2012570990452165,1.0158161312096194,2.111111111111111,1.1795836881510733,1.2153599729596838,0.00486396254950705,1.1600000000000001,0.12395105241786064,0.13690138937014565,1.504413618427145,1.381645993469806
19,3009461641,0.19913650798920046,-0.5445218538916736,2.111111111111111,0.9540994622072992,0.9826823249749933,0.17290355990999728,0.97,0.23803333825532813,0.28425730219164097,0.30160918815008636,1.7335864127670713
27,3009461642,-0.3705339491085631,-0.38978668583073106,3.0,0.4238901712649975,0.7268853771537956,1.3340782818826113,0.42000000000000004,0.29071598108898644,0.8169266869305577,1.0179758114690531,0.18089571846130487
46,3009461644,0.9990966926412977,-1.2044688265026409,5.0,1.226323623477133,1.2110895332709122,1.8854151272084323,1.24,0.39035851808694394,0.4213750273706255,0.2725189989616251,1.568957630439137
0,3009461645,-0.7368231843816601,-0.19754440615320673,0.0,0.8703981184302918,0.9082751785348606,3.157063040426465,0.86,0.08254370474532763,0.14358341573561992,1.2024471005293762,1.3930127186234038
22,3009461646,-0.641802564153221,0.7537694152258203,2.4444444444444446,0.7344961402353889,0.7447811024566067,0.5470415985071213,0.75,0.21864530278456706,0.270426667515202,0.3295235787550418,0.604487638637494
46,3009461647,-1.1199773838100917,1.5706191612701919,5.0,1.6422696666227983,1.3947118218643257,0.9339345437293787,0.25,1.0494108740410457,0.9094857897316924,0.9305751691655468,2.2466809589941175
2,3009461648,-0.9816065355649994,-0.05704663100347118,0.2222222222222222,0.8220312893258452,0.8290933610752753,5.6529165027513955,0.8200000000000001,0.030263775851048058,0.029708045961595316,2.5715410214299625,0.8093347264598603
46,3009461649,0.5319853019892337,0.8630639035283452,5.0,0.6963452578088568,0.7628624705433991,16.124163080179642,0.7000000000000001,0.16808308481952983,0.18208120573460507,2.3693350435598775,0.6916307263763211
0,3009461650,0.9380681516158784,0.44866623727774224,0.0,0.5226373042883042,0.5293496027357621,37.94397188121229,0.52,0.0203536870698931,0.021374837168730725,2.412701537279991,0.5193814871056989
0,3009461651,1.431687113720787,2.926605698060631,0.0,1.75104332374869,1.7486095057782554,10.218674317991969,1.73,0.08750379650593632,0.12941876319953616,2.401942767586526,1.6797730972510687
11,3009461652,1.1732561663067476,0.10464164510317828,1.2222222222222223,0.563229443192264,0.5610917225175255,0.012129703847392648,0.59,0.11361574497481844,0.11431556312178215,1.1381168824739776,0.4946636999910136
30,3009461653,-0.9901025264711267,-1.8849452298956935,3.3333333333333335,0.22962901523026874,0.23599125003080892,0.2958407115911541,0.24000000000000002,0.03616185708281586,0.06934009350772231,1.5548526936407552,0.20839627151106577
0,3009461654,0.16553559399308804,-0.9143936275515359,0.0,0.8441019370166424,0.9868726737959107,6.416121561925365,0.8,0.31626085510001495,0.26519868147375414,1.3103134479190974,0.8455443056928752
19,3009461655,2.243631883253271,2.3078009793875105,2.111111111111111,0.31813432996640173,0.40141221606525324,2.151259824431804,0.65,0.249190443856518,0.21637847097401364,2.1038266351698325,0.6835216472699642
15,3009461656,0.3224564035933117,-0.12491177811725374,1.6666666666666665,1.30164820231079,1.3123197431138867,20.548726513251495,1.29,0.0612524480149933,0.05927622594627647,2.4214235222261897,1.3193107205481958
11,3009461657,0.6912945802558037,0.7777086495043841,1.2222222222222223,0.6846516469397979,0.6886207516848777,4.296147413547715,0.6900000000000001,0.02260377154721288,0.02368773585509802,2.2638265414578997,0.6993482964926944
9,3009461658,-0.4552055894006833,0.21468431912734162,1.0,0.4878255292928628,0.4912254553033869,8.79474799768309,0.5,0.0778923400588373,0.08436648512886874,1.5989682819615696,0.3530794645136782
13,3009461659,0.411080652994697,0.2533564010683897,1.4444444444444444,0.4468250183705111,0.44134462617046893,0.15672020382430674,0.52,0.09792020177161503,0.09072191944796068,1.10872076101538,0.5053110170503747
0,3009461660,2.301131588756592,-0.6790946318928139,0.0,1.0373503509942212,1.1112929587452791,0.8204003755595295,0.9500000000000001,0.25985081304667546,0.2364169264743803,0.6405534443489553,1.4937363604801308
